#  2013  1 28 13 34 11.14  37.6232 -119.0227    2.690  0.03 0.00 0.00 0.00          1
MCY 1.795 1.00   S
MCY 1.095 1.00   P
MDC 1.895 1.00   P
MDY 1.580 1.00   P
MINS 1.740 1.00   S
MINS 1.000 1.00   P
MLI 1.500 1.00   P
MMP 1.175 1.00   P
MMS 1.195 1.00   P
MQ1P 1.215 1.00   P
MRD 1.235 1.00   P
#  2012 12 27 16 26 24.56  37.6085 -119.0620   17.990  0.69 0.00 0.00 0.00         50
MCM 2.135 1.00   P
MCV 2.555 1.00   P
MDC 1.495 1.00   P
MEM 1.715 1.00   P
MINS 3.820 1.00   S
MINS 1.160 1.00   P
MLC 1.755 1.00   P
MMS 1.095 1.00   P
MQ1P 1.000 1.00   P
MRD 1.095 1.00   P
#  2013  1 23  7 42 43.24  37.6350 -119.0355    4.120  0.87 0.00 0.00 0.00         53
MCY 1.415 1.00   S
MCY 1.135 1.00   P
MDC 1.855 1.00   P
MDPB 1.135 1.00   P
MDY 1.460 1.00   P
MINS 1.060 1.00   P
MLI 1.100 1.00   P
MMS 1.055 1.00   P
MQ1P 1.000 1.00   P
MRD 1.315 1.00   P
OMMB 1.055 1.00   P
#  2012 11 24  2 26 41.50  37.6373 -119.0860   15.680  0.47 0.00 0.00 0.00         54
MDC 1.480 1.00   P
MDPB 2.980 1.00   S
MDPB 1.040 1.00   P
MINS 3.325 1.00   S
MINS 1.105 1.00   P
MMP 1.360 1.00   P
MMS 1.600 1.00   P
MQ1P 1.480 1.00   P
MRD 1.000 1.00   P
#  2013  1  8 12  1 38.30  37.6302 -119.0408   15.620  0.49 0.00 0.00 0.00         55
MCM 2.035 1.00   P
MCV 2.555 1.00   P
MDC 1.435 1.00   P
MDY 3.420 1.00   S
MDY 1.500 1.00   P
MEM 1.515 1.00   P
MGPB 1.955 1.00   P
MINS 3.340 1.00   S
MINS 1.100 1.00   P
MLC 1.675 1.00   P
MMS 1.615 1.00   P
MQ1P 1.000 1.00   P
MRD 1.075 1.00   P
#  2013  1 17  3 32 43.32  37.6310 -119.0317   13.830  0.41 0.00 0.00 0.00         56
MCM 2.180 1.00   P
MCV 2.580 1.00   P
MDC 1.440 1.00   P
MINS 3.185 1.00   S
MINS 1.685 1.00   P
MRD 1.000 1.00   P
#  2012 10  3 20 29 59.22  37.6317 -119.0400    3.300  1.65 0.00 0.00 0.00         57
MCY 1.700 1.00   S
MCY 1.020 1.00   P
MDC 1.980 1.00   P
MDY 1.405 1.00   P
MEM 2.300 1.00   P
MGPB 2.780 1.00   P
MINS 1.885 1.00   S
MINS 1.185 1.00   P
MLI 1.205 1.00   P
MLK 1.880 1.00   P
MMLB 1.700 1.00   P
MMP 1.020 1.00   P
MMS 1.140 1.00   P
MQ1P 1.000 1.00   P
MRD 1.280 1.00   P
#  2013  1 28  9 33 15.84  37.6243 -119.0210    2.410  0.05 0.00 0.00 0.00         58
MCY 1.915 1.00   S
MCY 1.335 1.00   P
MDC 2.415 1.00   P
MDPB 2.535 1.00   S
MDPB 1.655 1.00   P
MDY 1.620 1.00   P
MINS 2.380 1.00   S
MINS 1.660 1.00   P
MMS 1.235 1.00   P
MQ1P 1.000 1.00   P
MRD 1.515 1.00   P
#  2012 10 14 15 33 27.18  37.6263 -119.0287    3.150 -0.10 0.00 0.00 0.00         69
MCY 1.220 1.00   P
MDC 2.360 1.00   P
MMP 1.000 1.00   P
MMS 1.120 1.00   P
MRD 1.340 1.00   P
#  2013  1 28 14 52 19.96  37.6418 -119.0992   13.750  0.21 0.00 0.00 0.00         70
MCM 2.880 1.00   P
MDC 1.600 1.00   P
MDPB 2.920 1.00   S
MDPB 1.220 1.00   P
MINS 3.085 1.00   S
MINS 1.365 1.00   P
MLK 1.940 1.00   P
MQ1P 1.285 1.00   P
MRD 1.000 1.00   P
#  2012 10 29 13 38 21.66  37.6225 -119.0515   22.270  0.66 0.00 0.00 0.00         71
MDC 1.295 1.00   P
MDPB 4.395 1.00   S
MDPB 1.075 1.00   P
MINS 4.300 1.00   S
MINS 1.040 1.00   P
MMP 1.055 1.00   P
MQ1P 1.315 1.00   P
MRD 1.235 1.00   P
OMMB 4.240 1.00   S
OMMB 1.000 1.00   P
#  2012 11 14  1 54 38.68  37.6842 -119.1217   13.570  0.41 0.00 0.00 0.00         72
MCY 4.280 1.00   S
MDC 1.440 1.00   P
MDPB 3.280 1.00   S
MDPB 1.000 1.00   P
MDY 2.045 1.00   P
MINS 3.565 1.00   S
MINS 1.265 1.00   P
MLI 4.345 1.00   S
MQ1P 4.000 1.00   S
MQ1P 2.040 1.00   P
MRD 1.800 1.00   P
OMMB 3.160 1.00   S
#  2012 11  3 15 26 27.54  37.6148 -119.0500   21.220  0.77 0.00 0.00 0.00         73
MCM 1.960 1.00   P
MCV 2.280 1.00   P
MDC 1.440 1.00   P
MDPB 3.720 1.00   S
MDPB 1.000 1.00   P
MDR 2.480 1.00   P
MGPB 1.820 1.00   P
MINS 1.205 1.00   P
MLC 1.620 1.00   P
MMP 1.100 1.00   P
MQ1P 1.080 1.00   P
MRD 1.020 1.00   P
OMMB 3.845 1.00   S
OMMB 1.065 1.00   P
#  2012 12  7 21 15 48.10  37.6310 -119.0325   15.960  0.61 0.00 0.00 0.00         74
MCM 1.875 1.00   P
MCV 2.355 1.00   P
MCY 1.035 1.00   P
MDC 1.295 1.00   P
MDPB 1.015 1.00   P
MDR 2.415 1.00   P
MGPB 1.735 1.00   P
MINS 3.240 1.00   S
MINS 1.020 1.00   P
MLC 1.515 1.00   P
MMS 1.095 1.00   P
MQ1P 1.000 1.00   P
MRD 1.095 1.00   P
#  2013  1 18 21 32 54.68  37.6188 -119.0453   16.970  0.61 0.00 0.00 0.00         75
MCM 2.515 1.00   P
MCY 1.335 1.00   P
MDC 1.655 1.00   P
MDY 1.700 1.00   P
MINS 3.640 1.00   S
MQ1P 3.580 1.00   S
MQ1P 1.000 1.00   P
MRD 1.075 1.00   P
#  2013  1 23  7 42  8.28  37.6362 -119.0348    3.670  0.09 0.00 0.00 0.00         76
MDC 1.875 1.00   P
MDPB 1.135 1.00   P
MINS 1.060 1.00   P
MMS 1.075 1.00   P
MQ1P 1.000 1.00   P
MRD 1.335 1.00   P
OMMB 1.055 1.00   P
#  2013  1  4 15 54  7.80  37.6328 -119.0233   12.530  0.44 0.00 0.00 0.00         77
MCM 2.080 1.00   P
MCV 2.580 1.00   P
MDC 1.460 1.00   P
MINS 3.185 1.00   S
MINS 1.205 1.00   P
MLC 1.700 1.00   P
MLI 1.045 1.00   P
MMS 1.000 1.00   P
MQ1P 1.105 1.00   P
MRD 1.240 1.00   P
#  2012 10  4  4 50 35.92  37.5992 -119.0063    4.680  0.39 0.00 0.00 0.00         79
MCM 2.440 1.00   P
MCV 3.000 1.00   P
MDC 2.780 1.00   P
MINS 1.905 1.00   P
MMP 1.020 1.00   P
MMS 1.520 1.00   P
MQ1P 1.000 1.00   P
MRD 1.320 1.00   P
#  2012 12 12 18 45 37.40  37.6430 -119.0935    3.590  0.52 0.00 0.00 0.00         80
MCY 2.840 1.00   S
MCY 1.580 1.00   P
MDC 2.060 1.00   P
MDPB 1.600 1.00   S
MDPB 1.000 1.00   P
MDY 2.165 1.00   P
MEM 3.200 1.00   P
MINS 2.145 1.00   S
MINS 1.265 1.00   P
MLI 1.865 1.00   P
MLK 2.780 1.00   P
MMLB 2.660 1.00   P
MMS 1.800 1.00   P
MQ1P 1.865 1.00   P
MRD 1.600 1.00   P
#  2012 12 28  2 33 28.12  37.6332 -119.0240    4.650 -0.35 0.00 0.00 0.00         81
MDC 1.755 1.00   P
MINS 2.140 1.00   S
MINS 1.000 1.00   P
MMS 1.015 1.00   P
MRD 1.135 1.00   P
OMMB 1.540 1.00   S
#  2012 11 25 23 38 10.64  37.6218 -119.0567   19.930  0.53 0.00 0.00 0.00         82
MCM 2.040 1.00   P
MCY 1.000 1.00   P
MDC 1.360 1.00   P
MDPB 3.740 1.00   S
MDPB 1.020 1.00   P
MINS 3.865 1.00   S
MINS 1.065 1.00   P
MMP 1.080 1.00   P
MQ1P 1.080 1.00   P
MRD 1.080 1.00   P
OMMB 3.680 1.00   S
#  2012 10  8 16  4 20.20  37.6175 -119.0242    3.530 -0.12 0.00 0.00 0.00         84
MINS 2.745 1.00   S
MINS 1.685 1.00   P
MMP 1.000 1.00   P
MMS 1.340 1.00   P
MQ1P 1.020 1.00   P
MRD 1.340 1.00   P
#  2012 12  8  1 25  3.64  37.6302 -119.0312   16.810  0.60 0.00 0.00 0.00         85
MCM 4.840 1.00   P
MCV 5.300 1.00   P
MDC 4.240 1.00   P
MDPB 6.280 1.00   S
MDPB 4.000 1.00   P
MDR 5.440 1.00   P
MGPB 4.700 1.00   P
MINS 6.365 1.00   S
MINS 4.025 1.00   P
MLC 4.480 1.00   P
MLK 1.000 1.00   P
MQ1P 3.765 1.00   P
MRD 4.080 1.00   P
OMMB 6.200 1.00   S
#  2012 10 29  8 18 58.16  37.6310 -119.0460   22.200  1.40 0.00 0.00 0.00         86
MCB 1.845 1.00   P
MCM 1.800 1.00   P
MCV 2.160 1.00   P
MCY 1.020 1.00   P
MDC 1.240 1.00   P
MDPB 3.960 1.00   S
MDPB 1.000 1.00   P
MDR 2.300 1.00   P
MDY 1.285 1.00   P
MGPB 1.720 1.00   P
MINS 4.205 1.00   S
MINS 1.065 1.00   P
MLC 1.500 1.00   P
MMP 1.080 1.00   P
MMS 1.120 1.00   P
MQ1P 1.080 1.00   P
MRD 1.000 1.00   P
OMMB 4.025 1.00   S
OMMB 1.005 1.00   P
#  2012 10 15 21 42 48.10  37.5853 -119.0588    2.880 -0.29 0.00 0.00 0.00         87
MCY 2.200 1.00   P
MDC 3.300 1.00   P
MMP 1.260 1.00   P
MMS 1.860 1.00   P
MRD 1.000 1.00   P
#  2012 10  3 10 29 15.60  37.6353 -119.0588    2.980  0.26 0.00 0.00 0.00         88
MCM 3.355 1.00   P
MCY 1.955 1.00   S
MCY 1.215 1.00   P
MDC 1.895 1.00   P
MDY 1.560 1.00   P
MINS 1.760 1.00   S
MINS 1.000 1.00   P
MMP 1.195 1.00   P
MMS 1.215 1.00   P
MQ1P 1.275 1.00   P
MRD 1.215 1.00   P
#  2012 12 16  9 50 32.56  37.6355 -119.0463   16.100  0.38 0.00 0.00 0.00         91
MCM 1.900 1.00   P
MDC 1.700 1.00   P
MDPB 3.220 1.00   S
MDPB 1.060 1.00   P
MINS 3.445 1.00   S
MINS 1.325 1.00   P
MMS 1.340 1.00   P
MRD 1.000 1.00   P
#  2013  1 23  8  0 36.24  37.5995 -119.0065    3.170  0.51 0.00 0.00 0.00         92
MB01 6.280 1.00   P
MB02 5.540 1.00   P
MB03 5.660 1.00   P
MB05 5.240 1.00   P
MB06 5.160 1.00   P
MB07 5.660 1.00   P
MB08 5.840 1.00   P
MB09 5.460 1.00   P
MB10 5.720 1.00   P
MB11 5.060 1.00   P
MCB 8.625 1.00   S
MCB 6.865 1.00   P
MCM 6.720 1.00   P
MCV 7.320 1.00   P
MCY 6.700 1.00   S
MCY 5.740 1.00   P
MDC 6.860 1.00   P
MDPB 7.020 1.00   S
MDPB 5.880 1.00   P
MDR 7.700 1.00   P
MDY 6.105 1.00   P
MEM 6.540 1.00   P
MGPB 6.540 1.00   P
MINS 7.145 1.00   S
MINS 5.985 1.00   P
MLC 6.120 1.00   P
MLI 5.665 1.00   P
MLK 6.340 1.00   P
MMLB 7.480 1.00   S
MMLB 6.200 1.00   P
MMP 1.000 1.00   P
MMS 5.580 1.00   P
MQ1P 5.105 1.00   P
MRD 5.460 1.00   P
OMMB 5.500 1.00   S
OMMB 5.020 1.00   P
#  2012 12 27 11 21 46.48  37.6165 -119.0650   18.210  0.67 0.00 0.00 0.00         93
MCM 2.060 1.00   P
MCV 2.520 1.00   P
MCY 1.140 1.00   P
MDC 1.440 1.00   P
MINS 3.665 1.00   S
MINS 1.105 1.00   P
MQ1P 1.105 1.00   P
MRD 1.000 1.00   P
#  2012 10 26  7 33 56.90  37.6477 -119.0173    2.770 -0.07 0.00 0.00 0.00         94
MCY 1.000 1.00   P
MDC 2.060 1.00   P
MDPB 2.620 1.00   S
MDPB 1.700 1.00   P
MDY 1.885 1.00   S
MDY 1.305 1.00   P
MINS 2.005 1.00   S
MINS 1.385 1.00   P
MLI 1.445 1.00   P
MLK 1.600 1.00   P
MMLB 1.540 1.00   P
MMS 1.400 1.00   P
MQ1P 1.520 1.00   P
MRD 1.960 1.00   P
OMMB 2.145 1.00   S
OMMB 1.445 1.00   P
#  2012 10 30  1 41 26.66  37.6310 -119.0258   19.880  0.76 0.00 0.00 0.00         95
MCM 5.220 1.00   P
MCV 5.600 1.00   P
MDC 4.760 1.00   P
MDPB 7.220 1.00   S
MDPB 4.460 1.00   P
MDR 1.000 1.00   P
MINS 7.285 1.00   S
MINS 4.545 1.00   P
MLC 4.940 1.00   P
MMP 4.700 1.00   P
MMS 4.800 1.00   P
MQ1P 4.760 1.00   P
MRD 4.540 1.00   P
OMMB 7.105 1.00   S
OMMB 4.445 1.00   P
#  2012 10 18 14 28 15.64  37.6478 -119.0467    1.970  0.32 0.00 0.00 0.00         96
MCY 1.415 1.00   S
MCY 1.015 1.00   P
MDC 1.855 1.00   P
MINS 1.380 1.00   S
MINS 1.000 1.00   P
MMP 1.415 1.00   P
MMS 1.215 1.00   P
MQ1P 1.435 1.00   P
MRD 1.615 1.00   P
#  2012 10  3 20 37 34.82  37.6340 -119.0408    2.460  0.83 0.00 0.00 0.00         97
MCY 1.055 1.00   P
MDC 2.015 1.00   P
MDY 1.300 1.00   P
MINS 1.840 1.00   S
MINS 1.180 1.00   P
MLI 1.000 1.00   P
MLK 1.915 1.00   P
MMP 1.035 1.00   P
MMS 1.095 1.00   P
MQ1P 1.015 1.00   P
MRD 1.275 1.00   P
#  2012 10 29 15 21 28.68  37.6357 -119.0402   21.350  1.24 0.00 0.00 0.00         98
MCB 1.980 1.00   P
MCM 1.935 1.00   P
MCV 2.315 1.00   P
MCY 1.435 1.00   P
MDC 1.455 1.00   P
MDPB 4.055 1.00   S
MDPB 1.175 1.00   P
MDY 1.000 1.00   P
MGPB 1.895 1.00   P
MINS 4.160 1.00   S
MINS 1.220 1.00   P
MLC 1.655 1.00   P
MLI 1.220 1.00   P
MMP 1.215 1.00   P
MMS 1.455 1.00   P
MQ1P 1.195 1.00   P
MRD 1.155 1.00   P
OMMB 4.040 1.00   S
OMMB 1.160 1.00   P
#  2012 11  3 21  7 36.02  37.6102 -119.0677   21.960  0.80 0.00 0.00 0.00         99
MCM 1.940 1.00   P
MCV 2.340 1.00   P
MDC 1.420 1.00   P
MDPB 3.740 1.00   S
MDPB 1.000 1.00   P
MLC 1.620 1.00   P
MMP 1.100 1.00   P
MQ1P 1.120 1.00   P
MRD 1.000 1.00   P
OMMB 3.905 1.00   S
OMMB 1.025 1.00   P
#  2013  1 19 12 15 56.20  37.5760 -119.0030    3.880  0.05 0.00 0.00 0.00        100
MB01 4.780 1.00   P
MB02 5.340 1.00   P
