time	similarity
2019-11-06 08:48:34.52	0.7120461497342357
2019-11-06 12:23:57.52	0.7168500401671754
2019-11-07 11:58:16.06	0.6245445702777382
2019-11-08 13:47:41.38	0.8742473864705415
2019-11-09 00:06:28.46	0.6607348835138475
2019-11-17 08:47:50.10	0.6145671095406057
2019-11-20 16:25:41.46	0.7150211874147381
2019-11-29 09:13:21.48	0.763662581276891
2019-12-01 14:33:39.42	0.6560252029905788
2019-12-01 14:58:00.46	0.618539715948904
2019-12-01 18:50:25.62	0.7273980015800027
2019-12-01 20:04:49.80	0.7358227197031684
2019-12-01 23:27:00.60	0.7322183178742451
2019-12-02 00:17:52.30	0.6292091692837284
2019-12-11 03:36:14.62	0.6829929008383835
2019-12-11 03:36:44.12	0.7628068320041431
2019-12-11 04:03:45.50	0.7745649272119629
2019-12-11 04:41:42.92	0.7479035598171588
2019-12-11 05:56:18.54	0.6733071394955917
2019-12-17 02:31:21.74	0.6148068168813757
2019-12-23 06:15:44.40	0.7011243221686358
2019-12-27 17:58:40.26	0.6166202816850243
2019-12-30 20:21:14.00	0.7725774337131552
2020-01-02 07:02:21.00	0.9999999999974656
2020-01-02 14:48:44.08	0.8402412497891413
2020-01-10 07:34:41.20	0.8232087642352838
2020-01-10 14:14:32.44	0.8415288721968764
2020-01-10 14:53:06.38	0.8344452231559351
2020-01-12 06:51:07.68	0.6562313811226694
2020-01-12 07:53:08.40	0.7140460905691667
2020-01-12 09:05:08.92	0.8388369254709426
2020-01-12 18:07:47.80	0.6976333383907033
2020-01-12 23:21:39.60	0.6136584751316715
2020-01-15 10:36:46.88	0.7881121506089022
2020-01-15 11:33:14.92	0.6095684418085984
2020-01-16 20:18:41.04	0.706219807657186
2020-01-18 23:29:26.28	0.6978171422306847
2020-01-20 08:17:47.10	0.6181951123847438
2020-01-20 11:39:09.66	0.6106640920781444
2020-01-21 00:13:09.48	0.6224258080046584
2020-01-21 00:58:35.02	0.6365767005869963
2020-01-21 01:31:14.00	0.7479206158318449
2020-01-21 01:45:01.14	0.6919513560614098
2020-01-21 02:12:27.52	0.6788895668752676
2020-01-21 02:49:27.92	0.712342960918955
2020-01-21 03:14:49.22	0.7055701519796203
2020-01-21 04:46:13.28	0.6269978043199094
2020-01-21 05:00:43.34	0.6658679391173714
2020-01-21 05:34:21.64	0.7222730129460123
2020-01-21 06:20:40.84	0.6829523430145071
2020-01-21 06:36:28.90	0.6417930552265845
2020-01-21 06:54:26.76	0.7270324701814204
2020-01-21 07:56:47.56	0.7373994483881837
2020-01-21 10:53:29.28	0.6294763027418685
2020-01-21 11:00:39.10	0.6294369264006642
2020-01-21 16:26:01.84	0.7783770470382079
2020-01-22 21:20:45.00	0.8853689985835548
2020-01-23 03:05:58.04	0.7503826189566504
2020-02-07 18:53:59.54	0.7026839157770471
2020-02-08 00:44:34.00	0.999999999993194
2020-02-08 00:45:29.76	0.6067464733012433
2020-02-09 02:12:47.86	0.6696699805840892
2020-02-15 10:02:22.72	0.6130518856280857
2020-02-16 02:14:02.56	0.6231932639874839
2020-02-18 05:32:39.02	0.6728855395214279
2020-02-24 12:43:22.48	0.6586171919316691
2020-02-27 22:06:44.30	0.8063374397432134
2020-02-28 04:54:43.78	0.8262482673661306
2020-02-29 15:47:14.16	0.8843644756007225
2020-03-08 09:40:11.56	0.7890895158792278
2020-03-08 19:46:51.58	0.8277442661547988
2020-03-08 21:47:33.08	0.7577499376979056
2020-03-17 13:37:58.14	0.7397347700434801
2020-03-20 07:01:10.18	0.6458826026986154
2020-03-29 16:57:17.36	0.7271553119554195
2020-04-06 18:58:35.62	0.7316504390620072
2020-04-16 16:19:34.44	0.6651760297560795
2020-04-17 09:38:20.94	0.8074594873861581
2020-04-17 09:39:40.16	0.6691321881166951
2020-04-20 05:03:30.60	0.6204019603633575
2020-04-21 12:31:19.56	0.8088267312157958
2020-04-22 00:49:15.86	0.7138483210010184
2020-04-23 08:15:26.46	0.6883638174967057
2020-04-27 07:09:02.92	0.7542558152564721
2020-04-30 07:35:05.00	0.6099727987826425
2020-05-05 07:20:43.46	0.6306190731296487
2020-05-05 12:01:29.58	0.6222977769275909
2020-05-05 23:07:11.06	0.751060829676618
2020-05-06 02:38:54.32	0.7351156893164403
2020-05-06 06:59:33.62	0.7003399779604154
2020-05-06 10:55:10.28	0.628605234715791
2020-05-06 11:01:25.36	0.6150197754384349
2020-05-06 11:10:25.10	0.6311225678622331
2020-05-07 13:06:27.64	0.7982267478368997
2020-05-13 09:29:36.14	0.6241752175309944
2020-05-18 20:25:15.90	0.7239296358311239
2020-05-18 23:39:25.38	0.7041744739079215
2020-05-18 23:39:36.50	0.7420934867921797
2020-05-19 00:49:35.90	0.7062805718243501
2020-05-19 12:04:39.66	0.7690881560510787
2020-05-23 00:10:40.98	0.7313886411649024
2020-05-23 19:32:17.10	0.608101813298235
2020-05-27 23:23:50.08	0.6701778047184311
2020-05-31 05:11:22.54	0.6772770538739138
2020-06-01 21:21:11.20	0.7420905012575544
2020-06-03 14:13:38.28	0.768601447110057
2020-06-03 17:00:24.26	0.751205316934794
2020-06-04 03:45:30.12	0.6548529115383556
